LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,BookingStatus
97,2017,12,29,0,4,0,2,0,0,0,0,60.5,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
86,2018,3,23,0,4,0,2,0,0,0,0,88.83,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2017,9,2,0,2,0,1,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
2,2017,8,15,2,1,0,1,0,0,0,0,72.5,0,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
38,2018,6,20,1,3,0,2,0,0,0,0,88.8,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
16,2018,10,2,2,1,0,1,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
24,2018,12,30,0,1,0,2,2,0,0,0,206.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
10,2017,8,18,0,5,0,2,0,0,0,0,90.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
59,2018,11,18,2,2,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
276,2018,9,22,0,3,0,1,0,0,0,0,95.67,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
18,2018,9,15,1,3,0,2,0,0,0,0,105.64,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,11,8,0,4,0,2,0,0,0,0,159.38,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
22,2018,7,21,0,2,0,2,2,0,0,0,240.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
7,2017,9,21,1,4,0,2,0,0,0,0,143.2,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
54,2018,12,24,2,2,0,2,0,0,0,0,88.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
153,2018,12,29,2,3,0,2,1,0,0,0,122.91,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
14,2018,5,18,0,4,0,2,0,0,0,0,72.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
10,2018,3,7,1,3,0,1,0,0,0,0,107.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
66,2018,9,2,1,2,0,2,0,0,0,0,87.3,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
16,2018,12,21,0,1,0,2,1,0,0,0,105.4,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
9,2017,9,10,1,3,0,2,0,0,0,0,63.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
0,2017,8,10,1,3,0,2,0,0,0,0,115.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
88,2018,12,18,2,1,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
3,2018,3,17,0,1,0,1,0,1,0,1,79.0,1,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
110,2018,10,9,2,1,0,1,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
71,2017,9,22,0,3,0,2,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
37,2018,10,13,0,3,0,2,0,0,0,0,105.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
10,2018,11,15,0,2,0,1,0,0,0,0,103.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
3,2017,12,3,2,3,0,2,0,0,0,0,58.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
29,2017,9,15,0,1,0,2,0,0,0,0,105.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
191,2018,11,25,0,1,0,2,0,0,0,0,71.1,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
54,2018,11,16,0,3,0,2,0,0,0,0,57.93,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
109,2018,7,13,2,4,0,2,0,0,0,0,68.72,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
102,2017,10,16,0,2,0,1,0,0,0,0,80.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
7,2018,9,22,0,1,0,1,0,0,0,0,150.15,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
33,2018,5,9,1,4,0,2,0,0,0,0,97.71,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
124,2018,8,1,1,3,0,2,0,0,0,0,105.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
85,2018,8,29,1,3,0,2,1,0,0,0,143.1,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
12,2018,9,18,2,1,0,2,0,0,0,0,142.33,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
113,2018,6,30,1,3,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
28,2018,5,21,0,1,0,2,0,0,0,0,141.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
7,2018,10,19,0,2,0,1,0,0,0,0,103.18,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,8,1,1,1,1,1,0,0,0,0,124.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
69,2018,6,30,2,3,1,2,0,0,0,0,140.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,1,2,2,1,0,2,0,0,0,0,71.84,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
57,2018,10,17,1,3,0,3,0,0,0,0,158.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
64,2018,11,9,1,4,0,2,0,0,0,0,138.24,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
103,2018,7,11,1,3,0,2,0,0,0,0,107.55,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
64,2018,5,17,0,2,0,1,0,0,0,0,130.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
113,2018,11,27,2,5,0,2,0,0,0,0,85.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
11,2018,5,24,0,3,0,2,0,0,0,0,160.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
14,2018,8,31,0,1,0,1,0,0,0,0,124.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
106,2018,5,29,2,1,0,2,0,0,0,0,80.75,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
34,2018,10,8,2,1,0,3,0,0,0,0,170.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
98,2018,12,8,0,3,0,2,0,0,0,0,79.2,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
70,2018,4,12,0,4,0,2,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
59,2018,9,1,0,3,0,2,0,0,0,0,123.3,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
29,2018,4,14,0,3,0,2,0,0,0,0,90.95,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
292,2018,7,21,0,2,0,2,0,0,0,0,115.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
32,2017,10,24,1,1,0,1,0,0,0,0,136.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
9,2018,2,6,2,6,0,2,0,0,0,0,62.58,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
12,2017,8,27,2,3,0,2,1,0,0,0,90.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
101,2017,12,31,1,3,0,2,0,0,0,0,61.5,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
35,2018,5,22,2,1,0,2,0,0,0,0,98.1,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
35,2018,5,16,1,0,0,1,0,0,0,0,89.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
13,2017,11,8,2,2,0,2,0,0,0,0,90.95,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
256,2018,6,15,0,2,0,2,0,0,0,0,124.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
91,2018,7,16,2,1,0,2,0,0,0,0,118.8,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
219,2017,9,4,0,1,0,2,0,0,0,0,108.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
116,2018,7,28,0,1,0,3,0,0,0,0,137.7,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
13,2018,10,17,1,2,0,2,0,0,0,0,140.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
5,2018,3,8,0,2,0,1,0,0,0,0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
14,2017,10,15,0,2,0,1,0,0,0,0,100.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
37,2018,8,21,2,1,0,2,0,0,0,0,135.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
119,2018,6,28,0,1,0,2,1,0,0,0,112.5,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
301,2018,11,18,0,2,0,2,0,0,0,0,52.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
0,2017,8,17,1,0,0,2,0,0,0,0,129.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
6,2018,2,28,2,0,0,2,0,0,0,0,54.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
100,2017,10,16,0,1,0,2,0,0,0,0,108.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
95,2018,4,17,2,1,0,2,0,0,0,0,90.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
34,2018,8,8,1,2,0,2,1,0,0,0,194.85,1,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
159,2018,8,2,0,3,0,2,0,0,0,0,82.44,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
99,2018,2,19,0,2,0,1,0,0,0,0,81.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
26,2018,6,14,0,3,0,2,0,0,0,0,111.35,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
221,2017,10,10,2,1,0,2,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
2,2018,1,7,0,3,0,2,0,0,0,0,77.25,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
17,2018,9,8,0,1,0,2,0,0,0,0,118.58,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
221,2018,8,31,0,1,0,2,1,0,0,0,112.5,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
83,2018,10,19,0,4,0,2,0,0,0,0,132.3,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
150,2018,1,2,2,1,0,2,0,0,0,0,101.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
4,2018,2,14,2,1,0,1,0,1,0,2,68.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
205,2017,7,25,2,1,0,2,0,0,0,0,76.5,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
118,2018,11,3,0,3,0,2,0,0,0,0,90.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
11,2018,2,12,1,2,0,2,0,0,0,0,73.6,2,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
74,2017,9,18,0,2,0,2,0,0,0,0,109.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
57,2018,6,10,1,2,0,1,0,0,0,0,75.33,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
271,2018,9,21,0,3,0,2,0,0,0,0,101.33,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
0,2018,8,25,0,1,0,1,0,0,0,0,90.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
13,2018,1,20,1,4,0,2,0,0,0,0,80.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
26,2018,9,3,1,1,0,2,0,0,0,0,131.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
17,2018,3,17,0,2,0,2,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
39,2018,3,25,2,2,0,2,1,0,0,0,134.1,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
145,2017,8,29,2,1,0,1,0,0,0,0,72.5,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
12,2017,9,21,1,2,0,2,0,0,0,0,124.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
184,2018,10,18,0,4,0,2,0,0,0,0,130.5,1,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
185,2018,12,16,1,2,0,2,0,0,0,0,79.2,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
57,2018,2,27,2,4,0,2,0,0,0,0,59.21,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
67,2018,10,28,0,1,0,2,0,0,0,0,89.1,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
57,2018,3,12,2,2,0,2,0,0,0,0,45.9,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
4,2018,2,9,0,3,0,1,0,1,0,4,65.33,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
120,2018,5,1,2,0,0,2,0,0,0,0,105.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
263,2018,10,21,0,2,0,2,0,0,0,0,110.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
119,2018,11,4,0,2,0,1,0,0,0,0,79.2,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
142,2018,5,6,1,2,0,2,0,0,0,0,114.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
24,2018,9,16,0,2,0,2,0,0,0,0,139.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
110,2018,7,11,1,2,0,2,0,0,0,0,108.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
27,2017,9,16,0,2,0,1,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
79,2018,6,9,0,3,0,2,0,0,0,0,126.9,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
207,2018,8,8,1,0,0,2,0,0,0,0,63.75,0,0.0,0.0,0.0,0.0,0.0,1.0,Canceled
45,2018,4,30,1,1,0,3,0,0,0,0,159.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
9,2018,6,20,1,2,0,2,0,0,0,0,179.0,2,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
130,2018,3,25,0,1,0,0,2,0,0,0,6.0,2,1.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
95,2018,10,30,2,1,0,2,0,0,0,0,79.8,2,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
82,2018,7,24,2,1,0,2,1,0,0,0,124.6,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
178,2018,6,27,1,3,0,2,1,0,0,0,92.94,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
42,2018,11,4,0,2,0,2,0,0,0,0,72.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
83,2018,7,15,0,2,0,1,0,0,0,0,77.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2017,12,31,0,1,0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
109,2018,10,28,0,2,0,2,0,0,0,0,104.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
68,2018,2,13,1,1,0,2,0,0,0,0,78.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
29,2018,1,8,2,5,0,2,0,0,0,0,79.54,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
3,2017,11,30,1,0,0,2,0,0,0,0,0.0,2,1.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
57,2018,6,10,1,2,0,1,0,0,0,0,75.33,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
4,2018,1,2,2,1,0,2,0,0,0,0,109.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
2,2018,4,12,0,1,0,2,0,0,0,0,119.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
164,2017,10,2,0,2,0,1,0,0,0,0,100.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
105,2018,10,26,0,3,0,3,0,0,0,0,123.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
159,2018,5,13,2,2,0,2,0,0,0,0,114.75,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
71,2018,6,14,0,3,0,1,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
3,2018,3,31,0,2,1,1,0,1,1,13,67.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
59,2018,6,4,2,1,0,2,0,1,0,1,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
54,2018,3,1,0,4,0,2,0,0,0,0,49.43,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
58,2018,4,13,0,2,0,2,0,0,0,0,105.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
78,2018,4,7,0,2,1,2,2,0,0,0,177.3,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
248,2018,5,26,0,2,0,2,0,0,0,0,118.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
219,2018,8,15,1,1,0,2,0,0,0,0,96.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
113,2018,5,10,2,5,0,1,0,0,0,0,80.14,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
5,2018,6,20,1,3,0,2,0,0,0,0,143.5,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
52,2018,10,17,1,1,0,2,0,0,0,0,108.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,10,7,0,2,0,2,0,0,0,0,144.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
40,2018,8,13,1,1,0,2,0,0,0,0,149.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
180,2018,10,10,1,2,0,1,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
24,2017,9,17,1,3,0,2,0,0,0,0,119.25,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
220,2018,9,2,0,2,0,2,0,0,0,0,96.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
91,2018,4,4,1,2,0,2,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
54,2018,10,29,2,1,0,2,0,0,0,0,95.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
128,2018,7,11,1,2,0,2,0,0,0,0,97.42,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
29,2017,10,17,2,2,0,2,0,0,0,0,95.04,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
34,2018,4,22,0,1,0,2,0,0,0,0,105.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2017,12,19,0,1,0,2,0,0,0,0,75.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
4,2018,12,9,1,2,0,2,0,0,0,0,118.67,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
69,2018,6,12,2,4,0,1,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
47,2018,6,16,1,3,0,2,0,0,0,0,140.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
158,2018,12,24,1,1,0,2,1,0,0,0,79.2,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
11,2018,11,5,0,1,0,2,1,0,0,0,150.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
34,2018,10,26,0,3,0,2,1,0,0,0,100.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
83,2018,6,14,0,1,0,2,0,0,0,0,167.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
119,2018,3,29,0,2,0,1,0,0,0,0,83.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
193,2018,7,25,1,3,0,2,0,0,0,0,90.95,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
255,2018,6,3,0,1,0,2,0,0,0,0,80.85,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
11,2018,11,5,0,1,0,2,0,0,0,0,130.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
296,2018,9,21,0,4,0,2,0,0,0,0,117.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
9,2018,7,20,0,1,0,2,0,0,0,0,108.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
117,2018,8,12,0,2,0,2,0,0,0,0,112.5,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
28,2018,4,6,0,1,0,1,0,0,0,0,90.0,1,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
189,2018,10,28,1,2,0,2,0,0,0,0,96.3,4,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
102,2017,10,16,0,2,0,2,0,0,0,0,109.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
63,2018,2,15,1,3,0,2,0,0,0,0,58.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
5,2018,9,26,1,0,0,1,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
117,2017,8,1,2,1,0,2,0,0,0,0,94.5,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
26,2018,9,18,2,1,0,2,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
19,2018,2,23,0,5,0,2,0,0,0,0,87.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
4,2018,12,16,0,1,0,1,0,0,0,0,70.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
190,2018,11,3,0,3,0,2,0,0,0,0,90.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
167,2018,8,26,1,2,0,2,0,0,0,0,90.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
62,2018,5,7,0,1,0,2,0,0,0,0,140.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
5,2018,8,22,1,4,0,2,0,0,0,0,155.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
99,2018,2,19,0,2,0,1,0,0,0,0,81.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
71,2018,6,14,0,3,0,1,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
35,2018,5,16,1,1,0,2,2,0,0,0,179.01,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
141,2017,9,20,1,0,0,2,0,0,0,0,90.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
93,2018,6,3,0,2,0,3,0,0,0,0,159.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
37,2018,10,13,0,3,0,2,0,0,0,0,105.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
302,2018,9,16,1,2,0,2,0,0,0,0,100.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
197,2018,10,28,0,1,0,2,2,0,0,0,168.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
386,2018,10,23,2,0,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
15,2017,11,10,0,2,0,2,0,0,0,0,107.0,3,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
102,2017,10,16,0,2,0,2,0,0,0,0,101.5,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
192,2018,10,28,2,3,0,2,2,0,0,0,164.63,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
85,2018,10,6,1,3,0,2,0,0,0,0,85.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
320,2018,8,18,0,2,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
50,2018,9,2,0,2,0,3,0,0,0,0,142.2,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
25,2018,2,16,0,2,0,1,0,0,0,0,66.22,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
319,2018,12,29,1,3,0,3,0,0,0,0,113.9,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
8,2017,9,8,0,3,0,2,0,0,0,0,87.78,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
54,2018,3,17,1,3,0,2,0,0,0,0,89.46,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
44,2018,10,20,0,3,0,2,0,0,0,0,113.7,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
386,2018,10,23,2,0,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
44,2018,3,20,2,2,1,3,0,0,0,0,134.93,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
6,2017,9,24,0,1,0,1,0,0,0,0,77.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
257,2017,7,1,0,2,0,2,0,0,0,0,101.5,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
23,2018,12,16,0,1,0,2,0,0,0,0,104.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
164,2018,5,2,1,3,0,2,0,0,0,0,99.45,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
72,2018,11,12,1,1,0,2,0,0,0,0,95.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
12,2018,10,31,1,3,0,2,1,0,0,0,129.25,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
22,2018,3,21,1,1,0,2,0,0,0,0,129.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
17,2018,2,19,3,7,0,1,0,0,0,0,107.7,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
25,2018,11,14,1,1,0,2,0,0,0,0,88.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
140,2017,12,29,0,5,0,2,0,0,0,0,70.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
57,2018,7,18,1,0,0,2,0,0,0,0,84.6,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
40,2018,11,2,0,4,0,2,0,0,0,0,75.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
198,2018,7,17,1,0,0,2,0,0,0,0,86.75,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
